75120 981224
15914 12346
7556 28268
79376 964116
1766 1998
56970 977036
22348 14430
9752 87512
46314 896340
208 104
0 0
51260 982250
0 0
75094 988636
0 0
48916 974134
21372 13868
9856 87512
60466 901426
0 0
94388 990838
1640 5818
13658 109788
41542 872986
288 0
48394 974620
5884 8092
13450 109364
49116 875442
0 0
93472 994518
0 0
14224 109500
57126 878218
6428 30138
76650 963118
0 0
56328 978936
416 5256
104 208
0 0
49540 976392
520 6570
13762 109372
53894 876554
6622 28244
67256 960140
0 0
89964 986692
520 6570
13658 109788
53272 875306
0 0
63538 985860
288 0
43936 975140
416 5256
49974 976222
21046 13868
11540 98184
63810 890320
0 0
83994 1092006
5596 8090
15008 111370
56888 878110
0 0
72446 988130
0 0
208 104
0 0
0 0
22450 974164
23050 7766
13658 109788
57440 878702
11748 98600
57510 889302
0 0
95946 995720
0 0
19262 973410
51800 15220
10214 87224
59714 899558
0 0
0 0
0 0
11542 88996
29294 891778
5020 12602
79448 978158
0 0
49116 973874
33802 18910
0 0
84214 984872
10674 9612
7454 87194
79436 906670
0 0
18858 972684
15932 4566
5574 14558
36432 966634
0 0
90090 993092
0 0
15160 110436
57584 878324
4350 12578
67258 975558
0 0
91952 993018
1172 0
19118 973308
36782 10654
780 0
0 0
5008 14558
29062 963840
4558 13306
91606 982886
0 0
20312 974786
51012 15220
3576 12578
110456 982246
0 0
250560 998646
312 2628
86908 135680
11976 9512
0 0
0 0
27310 128412
0 0
257264 135168
416 5256
0 0
269608 181746
0 0
368968 195662
0 0
124144 136590
0 0
82382 149586
0 0
0 0
0 0
54122 162278
104 0
58960 154336
10558 8092
58080 134258
416 5256
135068 134160
6992 4046
68832 142336
624 5358
156280 155370
7622 9432
0 0
0 0
108808 139522
208 2628
82350 98496
161228 10758
18106 101432
73002 15116
11010 68498
46228 103178
0 0
170490 1976
288 0
10814494 30782
0 0
0 0
0 0
31830 111642
3344932 89416
280190452 229358
50412600 32990
104 1314
1766 1998
0 0
416 832
104 1312
104 208
208 104
0 0
0 0
4450 12888
40649030 113554
295532188 225564
0 0
0 0
104 1314
0 0
396 208
1092926 60424
11069976 68134
5326622 16194
0 0
4740 12890
7823280 140580
312 2628
4452 12890
1546988 168374
8996 27500
3565706 121194
0 0
5658138 152696
0 0
11178 129154
4626976 10320
59308 4982
267972 5348
0 0
104 208
777496 5942
104 1314
104 1316
208 2628
0 0
208 416
104 208
104 208
9516 126740
0 0
999610 8476
0 0
0 0
0 0
1068 0
91198522 68590
315695194 410056
884 1314
0 0
0 0
416 832
0 0
208 1522
0 0
1766 1998
0 0
0 0
104 208
4364 12700
397804 143756
405036 43282
416 1314
0 0
32474 97110
61060 123628
28102 72570
4465334 35330
2556798 38402
0 0
0 0
0 0
4543390 231740
104 1314
2460000 218076
276000 9236
1059870 206864
4136658 21286
5512 201352
898342 7720
0 0
553122 12044
208 2628
312 3942
0 0
1766 1998
104 208
208 416
6024 200538
6185194 45342
1073816 19106
0 0
536874 204472
6859892 39862
0 0
2118794 226752
0 0
6174544 226606
236620 10574
2090 208
10936 240324
7019712 32536
312 3942
312 624
17182 280608
2115198 28296
0 0
857884 271636
534968 8130
9598 202918
4295020 95878
104 0
8998 201250
5586196 193128
0 0
4339480 342636
2536106 14176
4344 12786
5371190 331862
0 0
208 104
0 0
0 0
624 1248
0 0
4869676 344738
104 1314
1094104 318858
3751240 19466
0 0
4679544 337508
1251720 17406
612 0
3210926 434118
2469304 11406
288 0
5805544 340378
312 3944
4448 12890
4676204 318444
1224 104
807406 323240
104 208
11422 313910
5116896 38856
99241654 54738
0 0
0 0
0 0
312 624
416 520
0 0
0 0
0 0
0 0
104 1314
0 0
0 0
0 0
0 0
2418 12700
10410 308612
2686 328
307476950 200894
158543042 60280
1172 1314
780 0
780 0
780 0
1328 1876
0 0
104 1314
0 0
0 0
104 208
1766 1998
2418 12700
28966 209778
5850 10716
0 0
104 208
0 0
0 0
21588 36934
5658 8664
1328 1876
27874 49122
208 2060
2090 208
22756 79304
0 0
0 0
19090 60930
5402 5566
0 0
28696 53124
104 1030
2402 12682
18734 106136
0 0
0 0
0 0
0 0
0 0
3196 9190
1766 1998
0 0
0 0
2402 12682
29042 99960
17524 19996
0 0
0 0
8892 24318
14854 39010
3678 12682
18550 32016
3626 14454
22546 33794
0 0
0 0
0 0
0 0
624 1248
2418 12596
35512 53498
0 0
28456 53054
6080 7626
12598 37234
52378 100472
10458 9804
0 0
0 0
0 0
1662 224
728 3022
0 0
0 0
0 0
0 0
208 104
0 0
0 0
0 0
0 0
0 0
156996 1561010
30606 210180
6170 9816
292 0
8184 8878
612 0
6170 10024
8178 9476
496 3780
6274 10024
4370 14946
0 0
0 0
104 208
0 0
